1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,52.17,0.0,0.0,0.0,0.0,1.0
1.0,6.0,4.0,2.0,1.0,0.0,0.0,1.0,24.5,13.335,0.04,0.0,120.0,476.0
1.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,29.83,1.25,0.25,0.0,224.0,1.0
2.0,8.0,5.0,2.0,1.0,1.0,0.0,0.0,25.75,0.75,0.25,0.0,349.0,24.0
1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,33.92,1.585,0.0,0.0,320.0,1.0
2.0,4.0,4.0,2.0,0.0,1.0,1.0,0.0,29.5,0.46,0.54,4.0,380.0,501.0
2.0,11.0,4.0,2.0,0.0,1.0,1.0,1.0,45.83,10.5,5.0,7.0,0.0,1.0
1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,18.83,3.54,0.0,0.0,180.0,2.0
2.0,3.0,8.0,2.0,1.0,0.0,0.0,1.0,16.33,4.085,0.415,0.0,120.0,1.0
2.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,21.92,0.5,0.125,0.0,360.0,1.0
1.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,24.5,1.75,0.165,0.0,132.0,1.0
2.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,41.58,1.75,0.21,0.0,160.0,1.0
2.0,9.0,4.0,2.0,0.0,1.0,1.0,0.0,32.17,1.46,1.085,16.0,120.0,2080.0
1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,34.5,4.04,8.5,7.0,195.0,1.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,60.08,14.5,18.0,15.0,0.0,1001.0
2.0,9.0,4.0,1.0,1.0,1.0,0.0,0.0,20.17,5.625,1.71,0.0,120.0,1.0
2.0,13.0,4.0,2.0,0.0,1.0,0.0,1.0,38.58,5.0,13.5,0.0,980.0,1.0
2.0,6.0,4.0,2.0,1.0,0.0,0.0,0.0,17.92,0.205,0.04,0.0,280.0,751.0
1.0,9.0,4.0,2.0,1.0,1.0,1.0,0.0,22.67,1.585,3.085,6.0,80.0,1.0
2.0,11.0,8.0,2.0,0.0,1.0,0.0,0.0,24.5,0.5,1.5,0.0,280.0,825.0
2.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,36.25,5.0,2.5,6.0,0.0,368.0
2.0,11.0,8.0,2.0,1.0,1.0,1.0,0.0,43.25,25.21,0.21,1.0,760.0,91.0
1.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,27.83,1.0,3.0,0.0,176.0,538.0
2.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,21.25,1.5,1.5,0.0,150.0,9.0
2.0,8.0,8.0,2.0,1.0,0.0,0.0,1.0,22.08,0.83,2.165,0.0,128.0,1.0
2.0,14.0,4.0,2.0,1.0,1.0,1.0,1.0,25.08,1.71,1.665,1.0,395.0,21.0
2.0,6.0,4.0,2.0,1.0,0.0,1.0,0.0,16.33,2.75,0.665,1.0,80.0,22.0
2.0,11.0,8.0,2.0,1.0,1.0,0.0,1.0,24.42,12.335,1.585,0.0,120.0,1.0
2.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,33.67,2.165,1.5,0.0,120.0,1.0
2.0,9.0,4.0,2.0,0.0,0.0,1.0,1.0,23.75,0.71,0.25,1.0,240.0,5.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,0.0,31.33,19.5,7.0,16.0,0.0,5001.0
2.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,39.5,4.25,6.5,16.0,117.0,1211.0
2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,26.83,0.54,0.0,0.0,100.0,1.0
2.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,47.67,2.5,2.5,12.0,410.0,2511.0
2.0,11.0,4.0,2.0,1.0,0.0,0.0,0.0,20.42,1.085,1.5,0.0,108.0,8.0
2.0,8.0,5.0,1.0,1.0,1.0,0.0,1.0,31.57,0.5,0.835,0.0,320.0,1.0
2.0,11.0,4.0,2.0,0.0,1.0,1.0,0.0,22.5,8.5,1.75,10.0,80.0,991.0
2.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,21.83,1.54,0.085,0.0,356.0,1.0
1.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,20.0,1.25,0.125,0.0,140.0,5.0
2.0,11.0,4.0,2.0,0.0,1.0,1.0,1.0,23.5,9.0,8.5,5.0,120.0,1.0
2.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,26.67,14.585,0.0,0.0,178.0,1.0
2.0,11.0,4.0,2.0,0.0,0.0,1.0,1.0,15.83,7.625,0.125,1.0,0.0,161.0
2.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,33.67,0.375,0.375,0.0,300.0,45.0
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,38.75,1.5,0.0,0.0,76.0,1.0
1.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,25.0,11.0,4.5,0.0,120.0,1.0
2.0,9.0,8.0,2.0,1.0,0.0,1.0,0.0,17.58,10.0,0.165,1.0,120.0,2.0
2.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0,27.58,3.0,2.79,1.0,280.0,11.0
2.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0,48.17,3.5,3.5,0.0,230.0,1.0
1.0,13.0,4.0,2.0,1.0,1.0,0.0,1.0,19.42,1.5,2.0,0.0,100.0,21.0
2.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,20.83,8.5,0.165,0.0,0.0,352.0
1.0,6.0,4.0,2.0,0.0,1.0,0.0,1.0,19.17,0.585,0.585,0.0,160.0,1.0
1.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,17.08,0.085,0.04,0.0,140.0,723.0
2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,24.92,1.25,0.0,0.0,80.0,1.0
2.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,23.75,12.0,2.085,0.0,80.0,1.0
1.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,21.17,0.875,0.25,0.0,280.0,205.0
2.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,48.33,12.0,16.0,0.0,110.0,1.0
2.0,8.0,4.0,2.0,0.0,1.0,1.0,0.0,52.83,15.0,5.5,14.0,0.0,2201.0
2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,73.42,17.75,0.0,0.0,0.0,1.0
2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,50.75,0.585,0.0,0.0,145.0,1.0
2.0,12.0,8.0,2.0,1.0,1.0,0.0,1.0,33.17,1.04,6.5,0.0,164.0,31286.0
1.0,4.0,8.0,2.0,1.0,1.0,0.0,0.0,54.42,0.5,3.96,0.0,180.0,315.0
2.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,44.25,0.5,10.75,0.0,400.0,1.0
1.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,38.25,10.125,0.125,0.0,160.0,1.0
2.0,8.0,5.0,2.0,1.0,1.0,1.0,0.0,47.67,0.29,15.0,20.0,0.0,15001.0
2.0,3.0,5.0,2.0,1.0,0.0,0.0,1.0,43.17,5.0,2.25,0.0,141.0,1.0
1.0,6.0,4.0,2.0,1.0,0.0,0.0,1.0,31.58,0.75,3.5,0.0,320.0,1.0
2.0,8.0,4.0,2.0,1.0,0.0,0.0,1.0,20.0,11.045,2.0,0.0,136.0,1.0
2.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,26.17,0.835,1.165,0.0,100.0,1.0
2.0,13.0,8.0,2.0,0.0,1.0,1.0,1.0,20.75,10.335,0.335,1.0,80.0,51.0
2.0,13.0,4.0,2.0,1.0,1.0,1.0,1.0,39.0,5.0,3.5,10.0,0.0,1.0
1.0,8.0,4.0,2.0,0.0,0.0,1.0,0.0,19.58,0.665,1.0,1.0,2000.0,3.0
2.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,17.42,6.5,0.125,0.0,60.0,101.0
2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,54.58,9.415,14.415,11.0,30.0,301.0
1.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,42.25,1.75,0.0,0.0,150.0,2.0
2.0,9.0,4.0,2.0,1.0,1.0,1.0,0.0,22.33,11.0,2.0,1.0,80.0,279.0
2.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,26.25,1.54,0.125,0.0,100.0,1.0
1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,31.57,3.0,7.0,0.0,0.0,2.0
2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,49.5,7.585,7.585,15.0,0.0,5001.0
2.0,12.0,7.0,2.0,1.0,1.0,1.0,1.0,34.75,15.0,5.375,9.0,0.0,135.0
2.0,8.0,4.0,2.0,0.0,1.0,1.0,1.0,19.75,0.75,0.795,5.0,140.0,6.0
2.0,8.0,8.0,2.0,1.0,0.0,0.0,1.0,35.0,3.375,8.29,0.0,0.0,1.0
2.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,80.25,5.5,0.54,0.0,0.0,341.0
2.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,42.75,3.0,1.0,0.0,0.0,201.0
2.0,3.0,4.0,2.0,1.0,0.0,0.0,1.0,35.0,2.5,1.0,0.0,210.0,1.0
2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,16.33,0.21,0.125,0.0,200.0,2.0
2.0,11.0,4.0,2.0,1.0,1.0,1.0,1.0,23.25,1.5,2.375,3.0,0.0,583.0
2.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,37.5,0.835,0.04,0.0,120.0,6.0
2.0,11.0,4.0,2.0,1.0,1.0,1.0,0.0,39.92,6.21,0.04,1.0,200.0,301.0
2.0,13.0,8.0,2.0,1.0,1.0,1.0,0.0,41.17,4.04,7.0,8.0,320.0,1.0
2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,40.58,1.5,0.0,0.0,300.0,1.0
1.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,62.5,12.75,5.0,0.0,112.0,1.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,0.0,40.58,5.0,5.0,7.0,0.0,3066.0
2.0,11.0,8.0,2.0,0.0,1.0,1.0,0.0,19.67,0.21,0.29,11.0,80.0,100.0
2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,41.58,1.04,0.665,0.0,240.0,238.0
2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,33.58,0.25,4.0,0.0,420.0,1.0
2.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,25.58,0.0,0.0,0.0,184.0,1.0
2.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,16.92,0.5,0.165,6.0,240.0,36.0
1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,36.42,0.75,0.585,0.0,240.0,4.0
2.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,31.42,15.5,0.5,0.0,120.0,1.0
2.0,11.0,8.0,2.0,0.0,1.0,1.0,0.0,47.25,0.75,2.75,1.0,333.0,893.0
1.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,25.67,2.21,4.0,0.0,188.0,1.0
1.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,18.17,10.0,0.165,0.0,340.0,1.0
2.0,13.0,8.0,2.0,1.0,1.0,1.0,0.0,31.92,4.46,6.04,3.0,311.0,301.0
2.0,8.0,8.0,2.0,1.0,1.0,1.0,0.0,28.92,15.0,5.335,11.0,0.0,2284.0
2.0,3.0,5.0,2.0,1.0,1.0,0.0,1.0,26.17,0.25,0.0,0.0,0.0,1.0
2.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,21.5,11.5,0.5,0.0,100.0,69.0
1.0,10.0,9.0,2.0,0.0,1.0,0.0,0.0,28.08,15.0,0.0,0.0,0.0,13213.0
1.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,23.5,3.165,0.415,1.0,280.0,81.0
2.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,36.17,18.125,0.085,0.0,320.0,3553.0
2.0,8.0,5.0,2.0,0.0,1.0,1.0,0.0,24.5,12.75,4.75,2.0,73.0,445.0
2.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,26.08,8.665,1.415,0.0,160.0,151.0
2.0,11.0,4.0,2.0,0.0,1.0,1.0,0.0,20.67,3.0,0.165,3.0,100.0,7.0
2.0,11.0,8.0,2.0,0.0,1.0,1.0,0.0,24.75,3.0,1.835,19.0,0.0,501.0
2.0,11.0,8.0,2.0,1.0,1.0,1.0,1.0,32.67,5.5,5.5,12.0,408.0,1001.0
3.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,18.08,0.375,10.0,0.0,300.0,1.0
2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,31.25,1.125,0.0,1.0,96.0,20.0
2.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,15.75,0.375,1.0,0.0,120.0,19.0
1.0,8.0,5.0,2.0,1.0,1.0,1.0,1.0,28.25,5.04,1.5,8.0,144.0,8.0
1.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,26.75,4.5,2.5,0.0,200.0,1211.0
2.0,11.0,4.0,2.0,1.0,1.0,0.0,1.0,19.33,9.5,1.0,0.0,60.0,401.0
2.0,11.0,4.0,2.0,0.0,0.0,0.0,1.0,19.5,0.165,0.04,0.0,380.0,1.0
1.0,3.0,8.0,2.0,0.0,0.0,0.0,1.0,34.83,1.25,0.5,0.0,160.0,1.0
1.0,8.0,4.0,2.0,1.0,0.0,0.0,1.0,19.0,1.75,2.335,0.0,112.0,7.0
2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,69.5,6.0,0.0,0.0,0.0,1.0
2.0,3.0,8.0,2.0,1.0,1.0,0.0,1.0,44.33,0.5,5.0,0.0,320.0,1.0
2.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,23.17,0.0,0.0,0.0,184.0,1.0
2.0,13.0,4.0,2.0,1.0,0.0,0.0,1.0,37.33,2.665,0.165,0.0,0.0,502.0
1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,21.67,1.165,2.5,1.0,180.0,21.0
2.0,13.0,4.0,2.0,1.0,1.0,0.0,0.0,22.08,11.0,0.665,0.0,100.0,1.0
1.0,8.0,4.0,2.0,0.0,1.0,1.0,1.0,18.92,9.25,1.0,4.0,80.0,501.0
1.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,21.58,0.79,0.665,0.0,160.0,1.0
2.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,32.25,1.5,0.25,0.0,372.0,123.0
2.0,11.0,4.0,2.0,0.0,0.0,1.0,0.0,20.08,0.125,1.0,1.0,240.0,769.0
2.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,33.67,1.25,1.165,0.0,120.0,1.0
2.0,13.0,5.0,2.0,1.0,0.0,0.0,0.0,34.75,2.5,0.5,0.0,348.0,1.0
2.0,4.0,8.0,2.0,1.0,1.0,0.0,1.0,56.0,12.5,8.0,0.0,24.0,2029.0
2.0,8.0,8.0,2.0,0.0,1.0,1.0,0.0,20.33,10.0,1.0,4.0,50.0,1466.0
2.0,8.0,4.0,1.0,1.0,0.0,0.0,1.0,23.42,1.0,0.5,0.0,280.0,1.0
2.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,52.5,7.0,3.0,0.0,0.0,1.0
2.0,9.0,4.0,2.0,1.0,1.0,1.0,1.0,59.5,2.75,1.75,5.0,60.0,59.0
2.0,7.0,4.0,2.0,1.0,0.0,0.0,1.0,24.75,0.54,1.0,0.0,120.0,2.0
1.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,29.58,1.75,1.25,0.0,280.0,1.0
2.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,30.25,5.5,5.5,0.0,100.0,1.0
1.0,13.0,4.0,2.0,1.0,0.0,0.0,1.0,32.08,4.0,1.5,0.0,120.0,1.0
2.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,45.0,4.585,1.0,0.0,240.0,1.0
1.0,10.0,8.0,2.0,1.0,0.0,0.0,0.0,21.08,10.085,1.25,0.0,260.0,1.0
1.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,20.83,0.5,1.0,0.0,260.0,1.0
2.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,16.0,0.165,1.0,2.0,320.0,2.0
2.0,3.0,5.0,2.0,0.0,0.0,0.0,1.0,51.92,6.5,3.085,0.0,73.0,1.0
1.0,6.0,4.0,2.0,1.0,1.0,0.0,0.0,18.42,10.415,0.125,0.0,120.0,376.0
2.0,4.0,8.0,1.0,1.0,0.0,0.0,1.0,27.75,1.29,0.25,0.0,140.0,1.0
1.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,33.25,3.0,2.0,0.0,180.0,1.0
2.0,14.0,5.0,2.0,1.0,0.0,0.0,1.0,47.83,4.165,0.085,0.0,520.0,1.0
2.0,13.0,4.0,2.0,1.0,1.0,1.0,0.0,30.17,6.5,3.125,8.0,330.0,1201.0
2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,49.17,2.29,0.29,0.0,200.0,4.0
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,31.57,11.25,0.0,0.0,184.0,5201.0
2.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,71.58,0.0,0.0,0.0,184.0,1.0
2.0,9.0,4.0,2.0,0.0,0.0,0.0,1.0,27.67,2.04,0.25,0.0,180.0,51.0
1.0,8.0,4.0,2.0,1.0,1.0,1.0,0.0,56.42,28.0,28.5,40.0,0.0,16.0
2.0,14.0,4.0,2.0,1.0,1.0,1.0,0.0,28.25,5.125,4.75,2.0,420.0,8.0
2.0,10.0,2.0,2.0,1.0,0.0,0.0,1.0,26.33,13.0,0.0,0.0,140.0,1111.0
2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,69.17,9.0,4.0,1.0,70.0,7.0
2.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,22.0,0.79,0.29,1.0,420.0,284.0
2.0,11.0,8.0,2.0,0.0,0.0,1.0,1.0,30.58,10.665,0.085,12.0,129.0,4.0
2.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,25.42,0.54,0.165,1.0,272.0,445.0
2.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,39.83,0.5,0.25,0.0,288.0,1.0
2.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,41.33,1.0,2.25,0.0,0.0,301.0
1.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,39.92,0.54,0.5,3.0,200.0,1001.0
2.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,40.83,3.5,0.5,0.0,1160.0,1.0
2.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,28.92,0.375,0.29,0.0,220.0,141.0
2.0,8.0,4.0,2.0,1.0,0.0,0.0,1.0,47.33,6.5,1.0,0.0,0.0,229.0
2.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,34.08,2.5,1.0,0.0,460.0,17.0
1.0,11.0,8.0,2.0,0.0,1.0,1.0,0.0,40.33,7.54,8.0,14.0,0.0,2301.0
2.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,56.5,16.0,0.0,15.0,0.0,248.0
2.0,9.0,4.0,2.0,1.0,1.0,0.0,1.0,34.92,2.5,0.0,0.0,239.0,201.0
2.0,11.0,8.0,2.0,1.0,1.0,0.0,0.0,22.67,10.5,1.335,0.0,100.0,1.0
1.0,13.0,4.0,2.0,1.0,1.0,1.0,0.0,26.67,2.71,5.25,1.0,211.0,1.0
2.0,13.0,8.0,2.0,1.0,1.0,1.0,1.0,27.25,1.585,1.835,12.0,583.0,714.0
2.0,11.0,4.0,2.0,0.0,1.0,1.0,0.0,20.42,0.835,1.585,1.0,0.0,1.0
1.0,6.0,4.0,2.0,0.0,1.0,0.0,1.0,25.08,2.54,0.25,0.0,370.0,1.0
1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,30.08,1.04,0.5,10.0,132.0,29.0
2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,48.08,3.75,1.0,0.0,100.0,3.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,0.0,39.17,1.625,1.5,10.0,186.0,4701.0
2.0,10.0,4.0,1.0,1.0,0.0,1.0,0.0,41.0,0.04,0.04,1.0,560.0,1.0
2.0,8.0,7.0,2.0,1.0,0.0,1.0,1.0,18.17,2.46,0.96,2.0,160.0,588.0
2.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,19.5,0.29,0.29,0.0,280.0,365.0
2.0,6.0,5.0,2.0,1.0,0.0,0.0,1.0,27.42,12.5,0.25,0.0,720.0,1.0
2.0,11.0,8.0,2.0,1.0,1.0,1.0,0.0,28.67,9.335,5.665,6.0,381.0,169.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,16.08,0.75,1.75,5.0,352.0,691.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,0.0,51.58,15.0,8.5,9.0,0.0,1.0
2.0,13.0,8.0,2.0,0.0,1.0,1.0,0.0,19.17,8.585,0.75,7.0,96.0,1.0
2.0,9.0,4.0,2.0,1.0,1.0,0.0,1.0,27.67,13.75,5.75,0.0,487.0,501.0
2.0,9.0,8.0,2.0,1.0,1.0,1.0,0.0,29.67,1.415,0.75,1.0,240.0,101.0
2.0,10.0,4.0,2.0,1.0,1.0,1.0,0.0,53.92,9.625,8.665,5.0,0.0,1.0
2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,25.25,12.5,1.0,0.0,180.0,1063.0
1.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,39.17,2.5,10.0,0.0,200.0,1.0
2.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,47.0,13.0,5.165,9.0,0.0,1.0
1.0,9.0,4.0,2.0,1.0,0.0,0.0,1.0,33.0,2.5,7.0,0.0,280.0,1.0
2.0,8.0,8.0,2.0,1.0,1.0,0.0,0.0,23.42,0.585,0.085,0.0,180.0,1.0
2.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,28.58,3.75,0.25,1.0,40.0,155.0
2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,39.58,5.0,0.0,2.0,17.0,2.0
1.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,34.83,2.5,3.0,0.0,200.0,1.0
2.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,21.75,11.75,0.25,0.0,180.0,1.0
2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,41.5,1.54,3.5,0.0,216.0,1.0
1.0,9.0,4.0,2.0,1.0,1.0,1.0,0.0,36.33,2.125,0.085,1.0,50.0,1188.0
2.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,22.83,3.0,1.29,1.0,260.0,801.0
2.0,11.0,4.0,2.0,1.0,1.0,1.0,1.0,19.67,0.375,2.0,2.0,80.0,1.0
2.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,24.75,13.665,1.5,0.0,280.0,2.0
2.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,24.08,0.875,0.085,4.0,254.0,1951.0
2.0,7.0,4.0,2.0,1.0,0.0,1.0,1.0,42.83,1.25,13.875,1.0,352.0,113.0
1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,48.58,0.205,0.25,11.0,380.0,2733.0
2.0,14.0,8.0,2.0,1.0,1.0,1.0,1.0,34.92,5.0,7.5,6.0,0.0,1001.0
2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,40.92,0.835,0.0,0.0,130.0,2.0
2.0,9.0,4.0,2.0,0.0,0.0,0.0,1.0,23.5,1.5,0.875,0.0,160.0,1.0
2.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,30.75,1.585,0.585,0.0,0.0,1.0
2.0,11.0,4.0,2.0,1.0,1.0,0.0,1.0,59.67,1.54,0.125,0.0,260.0,1.0
1.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,34.08,0.08,0.04,1.0,280.0,2001.0
2.0,11.0,4.0,2.0,0.0,1.0,1.0,0.0,28.17,0.375,0.585,4.0,80.0,1.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,34.17,9.17,4.5,12.0,0.0,222.0
2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,17.92,10.21,0.0,0.0,0.0,51.0
2.0,8.0,4.0,2.0,0.0,0.0,1.0,1.0,22.67,0.75,2.0,2.0,200.0,395.0
1.0,11.0,4.0,2.0,0.0,1.0,1.0,1.0,23.42,0.79,1.5,2.0,80.0,401.0
2.0,8.0,4.0,2.0,1.0,1.0,1.0,1.0,25.33,0.58,0.29,7.0,96.0,5125.0
2.0,11.0,8.0,2.0,1.0,1.0,1.0,0.0,43.25,3.0,6.0,11.0,80.0,1.0
2.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,17.33,9.5,1.75,10.0,0.0,11.0
2.0,14.0,4.0,2.0,1.0,1.0,1.0,1.0,39.17,1.71,0.125,5.0,480.0,1.0
2.0,14.0,4.0,2.0,1.0,1.0,0.0,0.0,41.75,0.96,2.5,0.0,510.0,601.0
